245,9,2016-04-11,13:03:29,13:03:52,23,Arakelyan,Aircraft,Jet Arrival,,0
246,9,2016-04-11,13:05:16,13:05:32,16,Arakelyan,Aircraft,Jet Arrival,,0
247,9,2016-04-11,13:07:07,13:07:28,21,Arakelyan,Aircraft,Prop Arrival,,0
248,9,2016-04-11,13:09:29,13:09:46,17,Arakelyan,Aircraft,Jet Arrival,,0
249,9,2016-04-11,13:12:17,13:13:34,77,Arakelyan,Other,Other,Grass spray,0
250,9,2016-04-11,13:15:25,13:15:49,24,Arakelyan,Aircraft,Jet Arrival,,0
251,9,2016-04-11,13:18:03,13:18:19,16,Arakelyan,Aircraft,Jet Arrival,,0
252,9,2016-04-11,13:19:30,13:20:45,75,Arakelyan,Aircraft,Jet Arrival,Jet only,0
253,9,2016-04-11,13:21:26,13:21:56,30,Arakelyan,Aircraft,Jet Arrival,,0
254,9,2016-04-11,13:25:34,13:25:59,25,Arakelyan,Aircraft,Jet Arrival,,0
255,9,2016-04-11,13:28:11,13:28:32,21,Arakelyan,Aircraft,Jet Arrival,,0
256,9,2016-04-11,13:29:56,13:30:35,39,Arakelyan,Traffic,Auto,,0
257,9,2016-04-11,13:30:52,13:31:39,47,Arakelyan,Aircraft,Jet Arrival,,0
258,9,2016-04-11,13:32:51,13:33:15,24,Arakelyan,Aircraft,Jet Arrival,,0
259,9,2016-04-11,13:33:52,13:34:20,28,Arakelyan,Traffic,Auto,,0
260,9,2016-04-11,13:37:42,13:38:51,69,Arakelyan,Aircraft,Jet Arrival,,0
261,9,2016-04-11,13:41:01,13:41:27,26,Arakelyan,Aircraft,Jet Arrival,,0
262,9,2016-04-11,13:42:41,13:43:04,23,Arakelyan,Aircraft,Jet Arrival,,0
263,9,2016-04-11,13:46:06,13:46:30,24,Arakelyan,Aircraft,Jet Arrival,,0
264,9,2016-04-11,13:47:38,13:48:05,27,Arakelyan,Aircraft,Jet Arrival,,0
265,9,2016-04-11,13:49:54,13:50:11,17,Arakelyan,Aircraft,Jet Arrival,,0
266,9,2016-04-11,13:52:07,13:52:19,12,Arakelyan,Traffic,Other,MC,0
267,9,2016-04-11,13:57:01,13:57:09,8,Arakelyan,Aircraft,Jet Arrival,,0
268,9,2016-04-11,13:58:52,13:59:11,19,Arakelyan,Aircraft,Jet Arrival,,0
269,9,2016-04-11,14:00:02,14:00:30,28,Arakelyan,Aircraft,Jet Arrival,,0
270,9,2016-04-11,14:01:04,14:01:30,26,Arakelyan,Traffic,Auto,,0
271,9,2016-04-11,14:01:40,14:02:08,28,Arakelyan,Aircraft,Jet Arrival,,0
272,9,2016-04-11,14:03:57,14:04:08,11,Arakelyan,Aircraft,Prop Arrival,,0
273,9,2016-04-11,14:05:33,14:05:36,3,Arakelyan,Aircraft,Jet Arrival,,0
274,9,2016-04-11,14:13:38,14:13:51,13,Arakelyan,Aircraft,Jet Arrival,,0
275,9,2016-04-11,14:15:16,14:15:34,18,Arakelyan,Aircraft,Jet Arrival,,0
276,9,2016-04-11,14:18:00,14:18:17,17,Arakelyan,Aircraft,Jet Arrival,,0
277,9,2016-04-11,14:18:44,14:19:03,19,Arakelyan,Traffic,Other,Srn,0
278,9,2016-04-11,14:21:57,14:22:09,12,Arakelyan,Aircraft,Jet Departure,,0
279,9,2016-04-11,14:25:38,14:27:49,131,Arakelyan,Aircraft,Jet Arrival,,0
280,9,2016-04-11,14:29:15,14:29:30,15,Arakelyan,Aircraft,Prop Departure,,0
281,10,4/4/2016,14:16:50,14:30:14,804,Chang,Aircraft,Jet Departure,,0
282,11,4/5/2016,9:50:57,09:51:22,25,Chang,Other,Other,,0
283,11,4/5/2016,9:51:32,09:53:53,141,Chang,Other,Other,,0
284,12,4/19/2016,8:25:13,08:25:38,25,Chang,Aircraft,Jet Arrival,,0
285,12,4/19/2016,8:25:42,08:27:16,94,Chang,Aircraft,Jet Arrival,,0
286,12,4/19/2016,8:28:29,08:28:33,4,Chang,Aircraft,Jet Arrival,,0
287,12,4/19/2016,8:30:38,08:30:41,3,Chang,Aircraft,Jet Arrival,,0
288,12,4/19/2016,8:31:34,08:31:37,3,Chang,Aircraft,Jet Arrival,,0
289,12,4/19/2016,8:33:12,08:33:16,4,Chang,Aircraft,Jet Arrival,,0
290,12,4/19/2016,8:34:12,08:34:37,25,Chang,Aircraft,Jet Arrival,,0
291,12,4/19/2016,8:36:01,08:36:11,10,Chang,Aircraft,Jet Arrival,,0
292,12,4/19/2016,8:37:34,08:37:37,3,Chang,Aircraft,Jet Arrival,,0
293,12,4/19/2016,8:39:08,08:39:11,3,Chang,Aircraft,Jet Arrival,,0
294,12,4/19/2016,8:40:22,08:41:38,76,Chang,Aircraft,Jet Arrival,,0
295,12,4/19/2016,8:41:41,08:41:45,4,Chang,Aircraft,Jet Arrival,,0
296,12,4/19/2016,8:43:37,08:43:40,3,Chang,Aircraft,Jet Arrival,,0
297,12,4/19/2016,8:44:53,08:45:00,7,Chang,Traffic,Truck,,0
298,12,4/19/2016,8:45:04,08:45:08,4,Chang,Aircraft,Jet Arrival,,0
299,12,4/19/2016,8:46:13,08:46:17,4,Chang,Aircraft,Jet Arrival,,0
