Tuynman,Teacher,4/7/2016,14:20:43,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,14:20:55,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,14:21:06,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,14:21:14,Raising Voice,On,0,,,
Tuynman,Teacher,4/7/2016,14:21:20,Raising Voice,Off,0,,,
Tuynman,Teacher,4/7/2016,14:24:59,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,14:25:05,Teaching,On,0,,,
Tuynman,Session,4/7/2016,14:30:02,Teacher,End,,0,,
Tuynman,Session,4/11/2016,8:16:55,Student,Begin,2,0,,
Tuynman,Student,4/11/2016,8:16:56,1,Learning,,,null,0
Tuynman,Student,4/11/2016,8:18:58,2,Learning,,,null,0
Tuynman,Student,4/11/2016,8:21:01,3,Learning,,,null,0
Tuynman,Student,4/11/2016,8:21:42,3,Distracted,Internal,Visitor,,0
Tuynman,Student,4/11/2016,8:21:51,3,Learning,,,,0
Tuynman,Student,4/11/2016,8:23:03,4,Learning,,,,0
Tuynman,Student,4/11/2016,8:23:27,4,Distracted,Internal,Classroom Activity,,0
Tuynman,Student,4/11/2016,8:23:48,4,Learning,,,,0
Tuynman,Student,4/11/2016,8:24:46,4,Distracted,Internal,Visitor,,0
Tuynman,Student,4/11/2016,8:24:52,4,Learning,,,,0
Tuynman,Student,4/11/2016,8:25:05,5,Learning,,,,0
Tuynman,Student,4/11/2016,8:27:06,6,Learning,,,,0
Tuynman,Student,4/11/2016,8:29:07,7,Learning,,,,0
Tuynman,Student,4/11/2016,8:31:09,8,Learning,,,,0
Tuynman,Student,4/11/2016,8:33:11,9,Learning,,,,0
Tuynman,Student,4/11/2016,8:35:13,10,Learning,,,,0
Tuynman,Student,4/11/2016,8:37:15,11,Learning,,,,0
Tuynman,Student,4/11/2016,8:39:19,12,Learning,,,,0
Tuynman,Student,4/11/2016,8:41:07,12,Distracted,Internal,Other,Self,0
Tuynman,Student,4/11/2016,8:41:23,13,Learning,,,Self,0
Tuynman,Student,4/11/2016,8:43:25,14,Learning,,,Self,0
Tuynman,Student,4/11/2016,8:45:47,15,Learning,,,Self,0
Tuynman,Student,4/11/2016,8:46:13,15,Distracted,Internal,Other,Self,0
Tuynman,Student,4/11/2016,8:46:30,15,Learning,,,Self,0
Tuynman,Student,4/11/2016,8:47:54,16,Learning,,,Self,0
Tuynman,Student,4/11/2016,8:49:40,16,Distracted,Internal,Other,Self,0
Tuynman,Student,4/11/2016,8:49:51,16,Learning,,,Self,0
Tuynman,Student,4/11/2016,8:49:55,17,Learning,,,Self,0
Tuynman,Student,4/11/2016,8:51:02,17,Distracted,Internal,Other,Self,0
Tuynman,Student,4/11/2016,8:51:14,17,Learning,,,Self,0
Tuynman,Student,4/11/2016,8:51:57,18,Learning,,,Self,0
Tuynman,Student,4/11/2016,8:52:01,18,Distracted,Internal,Other,Self,0
Tuynman,Student,4/11/2016,8:52:14,18,Learning,,,Self,0
